date;Arconate;Caiolo;Cinisello_PN;Mantova_Lunetta2;Pieve_SGiacomo;Vertemate
15/09/2020;534.66;3052.88;417.09;1787.52;890.97;435.71
16/09/2020;739.21;2333.35;416.69;1260.17;1012.93;818.75
17/09/2020;466.03;978.88;664.34;650.37;666.86;453.26
18/09/2020;853.33;2579.27;676.31;1565.94;1349.95;466.03
19/09/2020;856.52;3128.16;863.7;1948.98;1804.94;510.06
20/09/2020;698.25;3132.95;418.42;963.58;1087.67;483.85
21/09/2020;587.33;802.26;452.07;1003.35;1641.49;474.81
22/09/2020;1086.55;482.66;960.38;1906.69;1983.16;1104.3
23/09/2020;856.52;1245.15;561.93;861.84;763.42;822.87
24/09/2020;1159.76;1677.93;1894.98;2573.68;3664.82;1501.97
25/09/2020;12702.03;6645.74;5904.4;8083.74;7131.73;5887.64
26/09/2020;4171.54;1883.28;3464.38;2977.2;10073.29;2690.59
27/09/2020;1854.02;2732.35;1461.94;3528.62;4124.06;1792.17
28/09/2020;397.94;1031.55;646.65;2736.08;1829.02;568.18
29/09/2020;538.65;1459.81;1184.23;717.67;817.95;1061.47
30/09/2020;477.47;1037.4;348.19;458.85;550.62;527.74
01/10/2020;614.46;3209.02;349.79;807.14;495.56;672.18
02/10/2020;6981.44;1221.47;6154.18;5313.03;8715.72;6908.02
03/10/2020;7644.97;4909.96;6207.24;6664.9;8163.81;6966.67
04/10/2020;3513.59;1270.81;1894.98;4150.4;6596.14;1761.98
05/10/2020;1373.65;1666.49;NA;1141.14;1568.32;585.6
06/10/2020;457.92;2100.74;276.51;655.69;577.22;455.39
07/10/2020;1633.77;617.12;1401.55;2883.44;5939.78;1040.06
08/10/2020;573.5;506.46;323.32;452.86;1512.88;856.65
09/10/2020;269.32;404.32;215.99;546.63;354.31;380.38
10/10/2020;500.08;2500.4;546.9;883.92;1714.61;1106.03
11/10/2020;2063.1;1048.17;969.97;1145.93;4560.04;1457.95
12/10/2020;4747.43;721.26;800.39;2285.85;1419.77;1878.36
13/10/2020;725.65;228.76;572.43;1896.58;NA;887.38
14/10/2020;502.21;313.22;595.84;2136.64;NA;587.86
15/10/2020;NA;587.86;NA;4049.85;3282.57;1027.03
16/10/2020;NA;744.4;NA;1454.09;1247.01;921.69
17/10/2020;538.12;1256.85;297.92;591.05;325.18;690.27
18/10/2020;434.11;2247.17;323.32;628.56;682.16;953.88
19/10/2020;190.85;1125.58;363.89;364.95;390.75;366.55
20/10/2020;323.99;980.34;286.08;312.55;546.9;502.74
21/10/2020;125.02;1402.49;524.55;372.27;372.4;364.82
22/10/2020;159.2;325.18;857.85;452.33;1303.53;470.29
23/10/2020;NA;356.31;NA;802.08;804.65;352.72
24/10/2020;NA;375.06;NA;1779.54;2517.42;438.9
25/10/2020;583.34;648.38;533.86;1231.71;895.36;843.22
26/10/2020;2797.26;1628.32;NA;3569.72;3730.65;2670.11
27/10/2020;3603.9;1037.53;2493.98;2413.95;2586.98;2032.64
28/10/2020;201.1;280.9;518.7;1528.44;728.97;740.41
29/10/2020;345.8;331.04;624.44;1173.72;843.89;856.52
30/10/2020;184.07;409.37;184.07;339.15;452.2;357.5
31/10/2020;168.24;691.6;550.62;667.13;732.03;413.76
01/11/2020;333.56;275.84;554.61;1186.09;786.43;851.47
02/11/2020;362.29;167.58;342.34;626.7;289.41;1200.19
03/11/2020;262.81;782.84;259.35;185.8;178.49;366.28
04/11/2020;349.26;1387.19;580.54;610.47;651.17;426.93
05/11/2020;851.86;319.2;549.82;370.27;575.36;489.44
06/11/2020;233.02;593.71;349.66;918.76;550.22;641.06
07/11/2020;234.08;173.96;448.74;691.98;911.18;NA
08/11/2020;247.38;330.11;619.78;909.99;1182.64;NA
09/11/2020;355.91;121.43;444.88;851.47;634.94;NA
10/11/2020;439.43;255.36;288.88;409.64;520.3;428.53
11/11/2020;686.28;503.27;534.13;1123.85;639.33;NA
12/11/2020;212.71;122.36;162.92;490.64;287.28;548.23
13/11/2020;154.55;103.87;262.01;247.25;243.92;NA
14/11/2020;375.19;134.06;319.2;246.05;366.28;202.69
15/11/2020;318.93;96.82;223.84;551.15;252.43;376.92
16/11/2020;478.4;1243.55;886.58;1213.62;1254.86;679.76
17/11/2020;491.04;193.91;394.21;874.21;570.57;760.76
18/11/2020;284.89;174.36;533.2;1200.33;625.63;519.5
19/11/2020;193.91;5284.22;375.06;994.18;732.83;430.92
20/11/2020;2056.98;3933.48;699.05;2141.83;3474.62;1299.68
21/11/2020;456.72;62.38;379.85;2243.71;1363.12;954.41
22/11/2020;227.16;70.62;760.76;1489.6;615.52;649.04
23/11/2020;277.97;321.2;235.81;242.06;275.58;370.01
24/11/2020;190.19;121.03;244.19;608.08;1359.79;521.89
25/11/2020;295.26;125.68;314.41;372.4;667.39;357.5
26/11/2020;281.3;86.45;307.23;629.89;638.4;352.72
27/11/2020;297.39;198.83;172.9;464.84;441.56;386.63
28/11/2020;356.17;95.76;368.68;585.56;417.19;402.19
29/11/2020;679.9;73.15;442.62;1111.15;603.29;430.92
30/11/2020;619.51;64.64;474.81;1054.03;708.22;395.01
01/12/2020;703.84;238.34;571.63;3054.32;2308.61;329.18
02/12/2020;854.39;452.5;NA;7363.58;NA;793.21
03/12/2020;434.11;329.57;NA;2232.25;523.49;448.88
04/12/2020;NA;1301.94;1939.94;8257.97;8528.62;938.96
05/12/2020;NA;1526.97;NA;2504.79;2737.14;577.94
06/12/2020;263.34;727.78;NA;2628.08;2303.03;477.97
07/12/2020;1630.6;474.14;1631.11;2043.55;2244.38;1929.56
08/12/2020;865.03;968.24;NA;8973.91;4910.36;865.25
09/12/2020;1005.48;NA;NA;3387.51;1112.55;889.5
10/12/2020;143.64;577.75;NA;704.9;560.39;298.45
11/12/2020;242.06;1653.46;188.86;669.84;736.16;212.27
12/12/2020;NA;178.51;357.1;1134.22;623.3;438.9
13/12/2020;250.04;309.09;319.86;2114.9;945.1;252.43
14/12/2020;255.36;89.85;210.67;446.08;1340.64;227.16
15/12/2020;168.11;965.58;233.42;1008.67;1358.99;345.8
16/12/2020;261.34;510.72;403.79;784.17;561.79;315.21
17/12/2020;582.54;61.45;612.46;291.27;234.61;516.7
18/12/2020;474.81;NA;384.37;687.08;549.42;348.99
19/12/2020;203.49;NA;279.3;453.13;409.91;397.94
20/12/2020;NA;180.88;NA;473.41;502.08;383.85
21/12/2020;196.84;186.73;NA;418.76;291.67;266.04
22/12/2020;220.91;182.88;712.09;728.84;522.69;507.53
23/12/2020;251.48;69.16;125.68;239.93;179.55;407.78
24/12/2020;NA;131.67;152.11;674.71;566.05;120.87
25/12/2020;NA;836.84;2563.97;10983.67;9091.22;2617.97
26/12/2020;1481.09;128.48;736.29;3394.69;2044.08;1153.24
27/12/2020;363.09;327.18;462.84;660.74;341.14;253.23
28/12/2020;NA;707.43;1352.34;11855.89;6121.29;1161.89
29/12/2020;655.02;168.22;402.19;3218.6;1244.88;1160.42
30/12/2020;247.25;770.87;229.43;2045.82;673.78;284.09
31/12/2020;529.87;277.44;376.12;1156.3;394.74;595.61
01/01/2021;416.56;113.05;259.35;4362.13;1086.61;805.1
02/01/2021;2344.79;225.3;863.73;8056.21;2211.63;1183.19
03/01/2021;1873.2;318.14;895.83;2302.77;1725.28;693.46
04/01/2021;1709.32;80.2;740.14;2125.87;416.16;510.72
05/01/2021;1569.27;357.9;1968.41;5061.18;6123.09;607.9
06/01/2021;253.76;386.3;387.83;1286.01;1038.06;212.34
07/01/2021;469.22;72.48;431.79;366.28;387.3;385.57
08/01/2021;439.7;NA;270.26;896.29;675.91;320.26
09/01/2021;320.8;64.5;253.1;553.28;341.54;283.02
10/01/2021;354.05;105.34;181.94;3521.97;1781.93;1032.88
11/01/2021;260.68;68.89;287.28;625.1;376.52;628.43
12/01/2021;443.69;407.78;839.5;1370.43;1390.12;731.77
13/01/2021;835.28;235.49;906.53;772.46;1357.4;1328.67
14/01/2021;1967.87;354.44;1704.79;1352.34;1042.72;1955.5
15/01/2021;824.6;937.65;1311.03;2510.51;1019.44;694.92
16/01/2021;295.66;278.37;364.42;874.87;488.38;550.89
17/01/2021;308.69;371.07;795.87;593.84;523.75;627.76
18/01/2021;406.32;184.87;480.93;1024.63;592.52;385.03
19/01/2021;306.43;NA;191.65;446.88;NA;268.13
20/01/2021;446.14;1795.5;443.16;400.06;NA;568.57
21/01/2021;NA;150.82;178.75;264.94;353.78;202.16
22/01/2021;NA;566.58;496.22;4893.34;1535.25;488.38
23/01/2021;NA;585.33;2318.19;3646.84;3281.91;3238.07
24/01/2021;NA;175.56;2832.1;3128.29;1720.49;2247.43
25/01/2021;NA;845.88;1233.58;2192.5;713.28;1964.41
26/01/2021;3875.62;222.38;4076.58;1970.53;2782.76;3091.45
27/01/2021;1113.48;457.25;1205.38;994.18;421.34;1235.3
28/01/2021;446.88;327.98;916.1;625.1;890.7;1770.5
29/01/2021;785.23;547.43;763.69;985;632.02;643.72
30/01/2021;1006.68;354.31;697.45;5269.99;1448.37;746.93
31/01/2021;435.97;226.1;658.35;2898.6;1347.2;693.46
01/02/2021;980.55;571.37;594.51;651.97;762.76;658.35
02/02/2021;394.21;391.15;513.38;1082.35;487.71;778.32
03/02/2021;NA;385.43;396.47;609.01;320.93;266.53
04/02/2021;NA;307.23;533.98;1119.8;1034.09;572.17
05/02/2021;NA;266.27;242.06;377.06;347.13;279.3
06/02/2021;183.78;452.2;911.73;1374.03;532.9;832.07
07/02/2021;2541.63;1364.58;1162.28;3813.11;2429.99;1105.88
08/02/2021;682.29;2285.55;1679.51;3591.53;1786.46;1598.42
09/02/2021;473.75;493.16;287.28;1791.25;2121.3;692.66
10/02/2021;2671.97;880.99;1443.68;2789.43;3365.1;536.13
11/02/2021;2005.74;359.1;2656.66;4036.28;4048.4;2492.29
12/02/2021;2442.47;1128.79;2612.71;5117.57;5639.02;2093.2
13/02/2021;1127.84;2885.57;2201.68;5061.98;5700.91;907.06
14/02/2021;768.21;1093.92;1471.91;2112.57;1681.79;1881.15
15/02/2021;409.64;337.55;1460.34;1371.76;744.4;1144.6
16/02/2021;421.34;790.02;2218.71;1183.3;1085.28;1882.88
17/02/2021;644.78;570.57;1801.49;1030.62;1369.37;2355.43
18/02/2021;682.29;976.75;515.77;474.01;926.08;854.52
19/02/2021;241;3616.14;485.18;686.28;808.11;376.66
20/02/2021;502.74;1804.28;675.91;466.83;474.14;601.16
21/02/2021;413.36;798.8;428.26;824.12;406.71;626.3
22/02/2021;304.3;776.99;1005.48;714.88;478.8;727.78
23/02/2021;330.37;621.24;287.28;571.1;421.34;424.94
24/02/2021;320.53;172.37;346.33;1233.58;1644.28;769.54
25/02/2021;405.92;259.62;344.07;502.21;1208.7;550.62
26/02/2021;327.71;526.68;286.75;759.7;657.68;692.4
27/02/2021;2638.19;2606.67;1850.83;4573.07;3804.07;2785.55
28/02/2021;1347.02;1465.93;1801.22;2865.62;2234.4;1563.02
01/03/2021;332.1;1031.55;323.19;1515.67;618.45;672.98
02/03/2021;492.76;NA;602.49;553.01;670.05;884.45
03/03/2021;161.6;539.45;388.89;1282.92;1034.87;NA
04/03/2021;644.25;1843.38;NA;1110.55;NA;NA
05/03/2021;759.7;748.12;734.43;2270.01;NA;NA
06/03/2021;2465.55;5605.02;3791.7;6200.46;NA;NA
07/03/2021;374.53;3979.36;461.24;714.21;NA;NA
08/03/2021;437.3;3045.17;574.56;1310.85;NA;NA
09/03/2021;456.46;3212.75;830.98;2243.98;NA;803.32
10/03/2021;856.65;730.17;887.38;1203.65;646.38;NA
11/03/2021;902.14;3790.5;474.81;NA;465.23;697.45
12/03/2021;470.82;2159.65;654.49;1650.26;1135.02;NA
13/03/2021;958;3760.31;800.39;NA;3604.3;983.14
14/03/2021;NA;3641.27;9647.82;NA;10277.18;NA
15/03/2021;2500.13;4007.29;3877.62;NA;4339.66;NA
16/03/2021;9782.68;7029.98;5267.6;2238.12;3199.18;9744.91
17/03/2021;1642.55;1332.26;2880.78;1511.15;3031.6;3468.91
18/03/2021;3154.76;1685.11;3204.77;NA;5295.53;NA
19/03/2021;2234.13;2691.92;962.39;NA;2572.88;3285.1
20/03/2021;1076.5;2520.88;1639.23;NA;3961.27;1369.37
21/03/2021;794.81;3031.07;1023.43;NA;2087.83;NA
22/03/2021;1044.58;5451.94;917.7;NA;1465.66;NA
23/03/2021;1791.24;4588.5;1859.07;NA;1617.28;1929.03
24/03/2021;653.56;4364.79;755.17;NA;741.47;NA
25/03/2021;580.54;4178.2;472.55;931;651.7;678.3
26/03/2021;558.47;3852.21;1030.62;NA;636.8;907.72
27/03/2021;921.69;2039.42;391.15;1700.94;1076.24;393.02
28/03/2021;1125.18;3169.26;862.64;NA;391.02;1070.12
29/03/2021;613.8;3245.47;591.58;NA;453.26;1111.88
30/03/2021;430.52;4436.35;547.43;646.65;368.14;534.13
31/03/2021;680.96;3077.35;500.35;NA;327.18;837.9
01/04/2021;803.98;2364.21;1082.09;2516.89;1729;1113.88
02/04/2021;1905.36;1941.8;2018.41;1186.89;1215.75;2395.6
03/04/2021;3649.25;3591.27;4057.03;NA;7045.81;3938.13
04/04/2021;1082.62;5099.22;1214.95;NA;2171.09;1466.33
05/04/2021;808.36;5387.03;1195.4;NA;934.99;1027.03
06/04/2021;NA;5652.77;5418.95;NA;7866.95;6834.6
07/04/2021;5157.08;3010.85;5200.3;3502.42;4673.09;5300.05
08/04/2021;972.89;3384.85;2170.56;1716.37;1583.23;1241.69
09/04/2021;580.94;7231.88;614.46;1590.81;1105.23;1212.96
10/04/2021;615.26;1359.79;844.28;1355.14;1343.03;1256.05
11/04/2021;1400.09;975.82;688.94;NA;3517.58;3397.48
12/04/2021;7885.57;3024.02;1135.82;NA;9517.99;2255.95
13/04/2021;6554.24;2420.87;1422.43;NA;4398.97;3293.08
14/04/2021;640.53;4571.66;777.78;NA;NA;1152.84
15/04/2021;2166.04;1877.69;2593.37;4829.5;3762.17;1720.49
16/04/2021;972.23;1460.61;1173.06;NA;2016.94;919.83
17/04/2021;1005.48;2584.32;NA;NA;1397.56;1303.13
18/04/2021;1562.48;2587.65;NA;NA;1237.96;5187.8
19/04/2021;567.11;1266.16;NA;NA;752.25;1174.66
20/04/2021;1482.95;1556.1;NA;1200.33;1519.39;1358.99
21/04/2021;1159.76;4685.72;NA;NA;1870.38;1903.89
22/04/2021;564.98;3187.48;565.38;NA;1140.48;869.82
23/04/2021;836.57;3579.03;813.96;NA;1335.85;923.82
24/04/2021;700.24;3719.74;680.3;NA;971.96;954.94
25/04/2021;910.78;3792.89;859.18;NA;956.8;1299.14
26/04/2021;2581.53;1957.76;1572.33;NA;2440.55;2420.6
27/04/2021;668.19;4119.28;763.95;NA;845.35;2489.49
28/04/2021;678.7;3934.14;810.77;NA;1081.02;871.82
29/04/2021;1548.12;626.16;441.29;1356.6;1642.28;2097.14
30/04/2021;907.33;1070.65;497.95;1030.24;1284.38;1047.38
01/05/2021;1048.57;958.8;1619.94;2825.58;1927.3;4019.79
02/05/2021;792.02;2476.46;3089.86;NA;2769.06;1670.21
03/05/2021;2138.64;2551.47;1430.02;NA;2690.32;1218.01
04/05/2021;1159.1;3474.62;1453.03;NA;1899.24;1310.05
05/05/2021;438.9;3546.84;738.42;NA;957.6;1348.89
06/05/2021;1725.28;1832.21;2368.46;3604.43;5983.94;2382.56
07/05/2021;2790.61;2018.94;2834.9;NA;4452.17;3093.98
08/05/2021;1612.09;4155.98;1175.85;4735.59;3944.93;1239.56
09/05/2021;672.45;4772.04;542.64;NA;1292.76;596.11
10/05/2021;763.15;1915.87;789.09;NA;4040.54;2374.85
11/05/2021;2791.07;2083.31;1876.9;3738.1;3540.73;6089.67
12/05/2021;1495.85;2795.79;2222.3;2036.76;2690.86;2890.89
13/05/2021;NA;2603.87;2973.35;2439.87;3596.99;6033.54
14/05/2021;NA;4173.54;2237.06;3999.58;5560.46;3723.07
15/05/2021;983.14;3982.02;NA;2701.63;2269.25;860.24
16/05/2021;1480.56;4088.42;371.87;1071.98;1361.92;6468.19
17/05/2021;1223.07;1293.82;2226.42;2714.8;5058.39;2612.52
18/05/2021;1562.48;3193.33;NA;2992.5;3505.35;3770.55
19/05/2021;3124.57;4213.71;3774.54;4471.46;6543.02;2362.88
20/05/2021;2481.11;1859.47;NA;1755.6;1220.94;1452.36
21/05/2021;2453.18;2482.58;2238.12;NA;5596.81;4105.71
22/05/2021;2724.37;3390.57;1064;1020.78;1378.94;19509.1
23/05/2021;601.43;1843.11;1068.92;NA;3585.81;1144.6
24/05/2021;740.28;1137.82;1635.63;NA;1297.81;2832.9
25/05/2021;532.53;2644.7;1934.35;NA;4822.58;2357.82
26/05/2021;821.14;4067.27;687.08;NA;1642.28;759.7
27/05/2021;606.88;5638.54;NA;NA;1921.58;1136.35
28/05/2021;786.03;4436.08;804.38;NA;1426.56;948.02
29/05/2021;946.96;3598.18;1161.89;NA;2212.06;1281.19
30/05/2021;1301.4;4906.1;1173.33;NA;3332.81;750.52
31/05/2021;1669.42;5633.88;1915.2;NA;2802.31;1187.96
01/06/2021;586.53;5014.23;545.57;NA;1510.35;619.25
02/06/2021;1097.65;3583.02;1024.1;NA;2017.61;NA
03/06/2021;704.24;2208.46;NA;NA;914.64;NA
04/06/2021;530.8;2917.49;NA;888.57;522.69;941.64
05/06/2021;837.9;2083.58;1723.68;2793;2697.24;2740.86
06/06/2021;2696.84;2625.42;2569.56;2225.49;4170.88;2016.01
07/06/2021;1206.58;2241.18;558.6;3318.08;2493.48;821.41
08/06/2021;845.88;990.58;1419.11;778.32;784.83;1474.7
09/06/2021;646.38;2932.38;NA;942.17;955.21;753.31
10/06/2021;974.36;3756.45;NA;1754;1603.85;1051.37
11/06/2021;1938.47;3206.36;1079.96;1087.94;1335.85;NA
12/06/2021;917.3;4193.22;1270.15;1162.42;488.38;NA
13/06/2021;1488.27;1392.51;2690.46;1518.99;2085.17;NA
14/06/2021;1135.02;5270.39;1766.77;3032.4;2475.4;NA
15/06/2021;1078.5;4927.92;1109.22;2102.26;1671.14;NA
16/06/2021;1263.5;3683.17;821.14;1698.54;1274.01;NA
17/06/2021;580.54;4564.56;596.5;664.34;506.46;NA
18/06/2021;1068.92;4021.92;1228.92;849.07;713.94;NA
19/06/2021;1082.62;4500.72;1234.51;1720.09;1037.4;978.88
20/06/2021;1583.23;1257.38;983.14;1089.27;1065.33;5919.16
21/06/2021;2502.53;3567.86;1765.58;1378.94;NA;1702.8
22/06/2021;1458.74;3269.41;934.99;1312.31;NA;1473.64
23/06/2021;1168.67;2779.7;1258.18;1326.67;NA;861.44
24/06/2021;2858.17;4690.11;4218.76;2783.69;NA;2722.24
25/06/2021;1349.02;4202.8;1685.38;2906.05;NA;889.5
26/06/2021;989.52;3757.78;591.32;888.17;NA;1196.07
27/06/2021;854.13;4128.85;634.94;879.4;NA;574.03
28/06/2021;1802.68;3409.59;995.64;2501.73;NA;1675.8
29/06/2021;2489.76;2860.03;2430.18;3773.48;NA;2405.7
30/06/2021;1382.14;4357.08;2068.15;3993.99;1522.58;1493.32
01/07/2021;1407.41;3040.38;2212.06;4268.75;1311.38;1624.73
02/07/2021;1135.82;4062.35;1529.77;2721.05;1118.53;1416.45
03/07/2021;957.6;5796.94;832.05;1815.45;1908.82;508.33
04/07/2021;1723.68;2665.45;729.9;1073.71;414.96;1365.78
05/07/2021;813.96;4043.2;325.85;1445.44;737.35;504.87
06/07/2021;1476.57;3691.55;778.05;1466.19;1124.65;741.61
07/07/2021;2476.99;1361.92;2370.06;2479.39;1789.52;1369.9
08/07/2021;2481.38;2548.15;2007.24;3997.58;7578.34;2578.34
09/07/2021;1218.01;2396.39;1455.55;2820.93;2644.7;1282.92
10/07/2021;1624.6;3721.87;2050.46;995.64;641.06;1844.98
11/07/2021;1335.85;3458;NA;2427.77;4306.94;NA
12/07/2021;1736.45;4450.05;854.66;2067.69;1245.81;NA
13/07/2021;4999.74;7327.77;4085.76;4392.46;3046.37;NA
14/07/2021;1761.45;4609.51;962.39;2093.55;1177.05;NA
15/07/2021;1051.37;3173.78;1041.39;1082.09;534.13;NA
16/07/2021;1385.33;1898.44;1905.36;2466.62;NA;998.3
17/07/2021;3907.01;1684.98;1603.18;2906.05;3683.57;778.32
18/07/2021;1886.47;1852.69;799.6;1466.32;670.32;526.95
19/07/2021;795.87;3928.29;1114.41;1522.58;325.58;735.36
20/07/2021;1028.49;3973.51;1342.9;2549.08;1256.85;804.65
21/07/2021;875.81;NA;1100.18;2261;1591.74;555.41
22/07/2021;1213.02;5677.5;1489.6;2392.67;2334.15;1319.36
23/07/2021;1065.71;5152.69;1086.61;991.12;1531.76;593.71
24/07/2021;1037.4;2753.1;1066.66;2198.09;1268.29;NA
25/07/2021;3872.69;2376.04;2726.9;3985.52;2873.33;NA
26/07/2021;2248.9;2626.08;1884.82;2617.15;1310.85;NA
27/07/2021;2350.78;781.38;780.98;2875.73;2340.8;2199.82
28/07/2021;1070.65;3018.44;980.48;1641.09;1319.36;2504.49
29/07/2021;766.08;3720.28;776.72;945.1;484.78;NA
30/07/2021;904.67;3805.66;923.02;1477.5;1185.03;NA
31/07/2021;1739.64;3065.92;2848.46;2164.58;653.43;5556.08
01/08/2021;1388.79;1897.25;1492.92;4523.6;3900.62;NA
02/08/2021;750.39;936.05;852.4;1273.47;1717.69;NA
03/08/2021;863.04;538.25;933.66;1085.28;1095.26;655.96
04/08/2021;701.44;919.83;837.9;1560.98;1193.01;NA
05/08/2021;994.84;1770.76;2753.9;3131.35;4286.59;NA
06/08/2021;859.18;4055.84;579.08;823.54;735.36;NA
07/08/2021;NA;1988.08;743.87;2067.22;1733.52;NA
08/08/2021;890.83;2482.05;969.97;2007.24;1160.96;NA
09/08/2021;593.05;3169.26;753.31;859.18;477.6;NA
10/08/2021;650.37;3561.07;574.03;684.82;856.52;NA
11/08/2021;532.53;3619.73;486.78;804.92;468.83;NA
12/08/2021;573.5;4711.53;773.26;1050.17;1169.34;725.25
13/08/2021;868.76;4884.42;634.14;928.34;566.58;816.35
14/08/2021;459.91;2100.34;703.7;873.81;744.53;432.25
15/08/2021;873.74;3939.19;1576.85;751.32;584.14;448.88
16/08/2021;4169.55;2569.56;2673.3;3108.21;4269.43;2406.77
17/08/2021;4223.02;912.11;2441.48;1905.36;1319.36;1838.99
18/08/2021;1048.04;3311.7;1436.4;3195.19;2295.85;686.28
19/08/2021;620.71;5052.67;1034.74;2591.11;2133.19;441.29
20/08/2021;587.86;4412.14;627.49;1373.09;1234.24;723.52
21/08/2021;463.37;3596.32;687.34;883.39;519.23;614.99
22/08/2021;644.78;1900.3;1787.52;680.96;550.62;1536.15
23/08/2021;2831.04;2301.17;2233.2;4000.64;4843.46;2618.1
24/08/2021;1133.96;2235.73;1016.12;1272.81;1676.6;614.46
25/08/2021;1433.74;4163.43;832.05;2537.11;2055.65;542.25
26/08/2021;1042.72;4877.38;1951.64;1283.45;974.36;1339.84
27/08/2021;2217.77;3938.13;2469.68;4188.17;4860.35;2615.05
28/08/2021;870.48;2869.21;958.66;1786.63;2069.61;842.69
29/08/2021;937.52;506.46;1123.58;1064.1;612.6;674.58
30/08/2021;914.77;4301.22;1298.75;2149.81;1782.2;936.32
31/08/2021;827.93;2307.02;1298.75;1498.65;661.68;495.29
01/09/2021;580.94;3596.32;518.7;1117.2;644.78;475.61
02/09/2021;1115.07;4296.7;1481.09;1724.08;1790.71;836.57
03/09/2021;752.25;3834.66;983.93;888.17;1010.53;421.34
04/09/2021;694.53;3469.3;638;1501.04;944.03;428.26
05/09/2021;684.28;2553.6;739.35;893.76;1022.1;418.95
06/09/2021;786.16;3906.21;815.96;1583.76;1117.2;2051.66
07/09/2021;508.33;3108.61;742.94;977.55;980.34;530.67
08/09/2021;1096.58;2971.75;1708.25;2759.48;2900.07;850.14
09/09/2021;750.39;1566.47;838.96;1056.55;867.96;723.52
10/09/2021;625.63;4616.43;619.51;848.54;991.12;490.77
11/09/2021;596.9;2608.66;828.32;584.54;668.32;449.54
12/09/2021;544.64;2172.95;566.58;742.14;667.93;446.88
13/09/2021;487.84;2526.73;567.91;640.53;474.01;459.91
14/09/2021;742.67;2763.21;1283.18;1269.88;1144.07;699.58
15/09/2021;777.78;585.2;1189.02;696.39;676.17;2918.95
16/09/2021;1378.94;737.22;1132.36;1262.17;2711.23;3120.18
17/09/2021;596.5;2293.32;454.86;1219.78;954.41;308.69
18/09/2021;866.1;4161.97;1373.4;1327.23;1092.6;615.26
19/09/2021;4522.8;5283.82;4279.27;3139.73;6157.1;4096.4
20/09/2021;963.58;1002.82;1018.78;3862.18;2521.69;1159.89
21/09/2021;752.12;2658.94;600.1;1225.73;1524.96;676.04
22/09/2021;262.14;1709.32;451.27;1010.8;1077.3;521.89
23/09/2021;462.84;2769.19;425.73;815.02;734.96;664.6
24/09/2021;746.66;1019.84;715.01;1029.95;866.1;1016.65
25/09/2021;545.83;1843.11;516.7;1151.84;1153.11;562.59
26/09/2021;746.93;1062.14;1203.78;1900.24;NA;1406.61
27/09/2021;472.81;843.75;478.8;1018.65;NA;517.1
28/09/2021;304.3;439.7;606.48;885.78;NA;1377.75
29/09/2021;1575.6;997.5;518.7;827.26;666.86;1225.46
30/09/2021;1334.26;2086.24;886.31;2409.56;2489.49;392.35
01/10/2021;701.44;3468.91;726.18;1766.24;1370.17;485.18
02/10/2021;301.11;1268.29;572.56;1106.56;NA;392.88
03/10/2021;826.73;1033.41;1170.27;2446.67;2425.39;2900.46
04/10/2021;NA;565.25;1791.91;4675.24;7526.2;NA
05/10/2021;545.83;842.69;1749.22;2176.94;4902.91;3187.21
06/10/2021;11831.15;1631.11;3319.02;3582.62;2450.39;3462.65
07/10/2021;3471.3;250.4;426.13;1310.58;1609.17;1012.4
08/10/2021;683.09;960.39;472.81;1564.08;1347.42;699.05
09/10/2021;660.34;3677.45;956.4;3328.46;3119.12;444.35
10/10/2021;473.75;1308.72;431.98;1011.07;763.15;485.18
11/10/2021;502.74;1356.2;454.86;1122.65;1234.24;674.71
12/10/2021;391.42;476.14;566.05;1580.04;1882.48;499.02
13/10/2021;1023.57;734.82;1181.44;1120.52;1144.07;1207.91
14/10/2021;530.8;977.15;565.38;763.69;941.11;658.35
15/10/2021;280.1;632.02;407.78;789.09;505.93;605.95
16/10/2021;424.54;2386.02;266;495.29;1045.38;462.31
17/10/2021;370.01;446.88;297.92;458.18;624.04;472.81
18/10/2021;344.47;725.38;308.56;357.5;891.1;471.09
19/10/2021;239.4;269.99;431.98;828.86;767.81;570.57
20/10/2021;430.92;2055.65;277.97;460.85;263.34;585.6
21/10/2021;283.29;220.22;997.63;1219.36;1821.3;853.64
22/10/2021;379.05;466.03;NA;312.95;371.47;536.26
23/10/2021;288.21;283.02;189.13;1007.48;377.99;434.11
24/10/2021;587.33;535.32;697.98;3007.08;1884.34;263.34
25/10/2021;372.4;1220.94;340.88;988.06;734.82;266
26/10/2021;289.67;696.65;294.06;800.66;614.86;407.78
27/10/2021;414.96;293.66;198.3;578.82;1115.07;440.9
28/10/2021;359.1;260.95;251.37;720.59;684.95;487.58
29/10/2021;365.75;238.6;293.27;698.25;937.12;338.35
30/10/2021;650.1;284.09;320.26;787.03;869.26;1153.11
31/10/2021;334.63;489.44;488.38;720.19;960.66;972.39
01/11/2021;1249.67;908.52;1071.98;4226.83;3721.58;2351.04
02/11/2021;568.58;272.12;593.71;3139.6;1266.16;706.5
03/11/2021;1630.58;482.66;1307.92;3453.34;2814.81;NA
04/11/2021;1618.88;1368.57;1825.82;3537.8;3088.35;3443.77
05/11/2021;397.4;147.9;343.81;391.55;1161.36;456.46
06/11/2021;411.5;205.75;669.66;1472.31;759.7;537.32
07/11/2021;289.41;234.08;276.51;1223.6;575.09;502.21
